beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
-7.28885669714,5.97526132878,0.028284865143,1.9352915941,9.12586429981,-3.77156609602,0.796,-0.623,0.453382931048,0.231889789485
3.38646524773,5.99642911076,0.0293492715435,2.01939120267,-1.43738447342,-3.73523684215,0.806,-0.365,0.625212743431,0.190211897956
7.74953190372,5.97764034634,-0.10016971159,1.99117054493,-6.01290684394,-3.79211858764,0.807,-0.385,0.481397765442,0.0481887370926
6.65534754625,5.97960440358,-0.0616941727677,2.0071147246,-4.79971822854,-3.8215982284,0.803,-0.115,0.50493993853,0.0900848822829
6.98599106246,6.02714721694,-0.0306065867228,2.03878121086,-5.01495350725,-3.85684187854,0.799,-0.547,0.378055161483,0.210794904142
9.31159236016,6.02705783929,0.00872678922843,1.95425493694,-7.32188354637,-3.92816920795,0.805,0.129,0.434366267256,0.192606902891
3.82058188488,5.93986338007,-0.0713849986541,1.98403808828,-2.02792807471,-3.82847932436,0.799,-0.178,0.502760694275,0.271030798154
2.08540256216,5.98664018508,0.0315415603846,1.95022452903,-0.308709750509,-3.90741453731,0.805,-0.302,0.392491953525,1.68025586628
2.61466413672,5.98057987396,0.0351909907841,1.90216871943,-1.02714813266,-3.82477693688,0.798,0.935,0.394927231292,0.122631413074
-3.59867614811,6.05641214922,-0.0516100120889,1.99628519645,5.12182936445,-3.87441878274,0.803,0.131,0.41085083364,0.308039680208
15.7800116143,5.98379538683,0.0115960831955,1.98992653486,-14.3479278572,-3.87152421884,0.794,0.03,0.480672276003,0.280233622932
-7.36579334143,6.01407529919,0.0132630118307,1.94633680086,9.10759904179,-3.76372127081,0.796,0.347,0.483451278389,0.57553948528
1.04596302671,6.04043182349,-0.0922900558329,2.11000153922,0.606709970194,-3.71534198881,0.804,0.207,0.481324046646,0.635715431806
0.816773710303,6.02174385331,-0.0923699553576,1.89342497758,0.790814163482,-3.70438989326,0.804,0.244,0.536440960768,0.505443727661
-0.949032640061,6.01812162974,-0.0727099133383,1.84934161705,2.66648280622,-3.64757088917,0.796,0.162,0.509248277196,0.745930330957
-6.82676162551,6.02042250327,-0.0448508049642,1.98047220786,8.76712353593,-3.63220437652,0.801,-0.838,0.476697128999,0.251950999046
2.89766821281,6.01396047528,-0.0843705407986,1.90769415924,-1.01955521515,-3.58302679706,0.796,-0.772,0.576122736451,0.414511505769
2.07089206933,5.97149128746,0.0622789475934,1.96337654692,-0.208734206522,-3.64169315913,0.799,-0.54,0.564646942777,0.298710341077
4.56199209306,6.04583370824,-0.0244633641233,1.99259325806,-2.83002124195,-3.70125539754,0.797,-0.076,0.475514700959,0.353276424438
13.6927903067,6.02973464719,-0.0593350722914,1.9604939427,-11.8244214283,-3.69268080805,0.802,0.125,0.511132708079,0.692326918678
-9.95032279108,6.01858931345,-0.0215976186256,1.97374003082,11.7656436061,-3.59435430737,0.788,-0.297,0.569766475872,0.302855597762
-3.4763731925,6.04124587109,-0.0382027519218,1.95208038913,5.53860107318,-3.59959032768,0.801,0.447,0.642055828434,1.5504026501
10.725023791,6.01020810658,-0.0291595859749,2.03739386622,-8.80654075262,-3.63497145243,0.792,-0.842,0.406889445702,0.963280438991
2.85253974386,5.96996774243,-0.00828461610456,1.92815201357,-0.889886851075,-3.65846414391,0.796,0.167,0.486207865675,0.626017817156
-11.7806803628,5.99038372416,-0.0135869052755,1.88669343018,13.6366358628,-3.67724874539,0.798,-0.485,0.392300557428,0.548171737545
7.48974519739,6.00199106691,-0.135200798744,1.97711559232,-5.64807180067,-3.66706347327,0.796,0.279,0.58268673254,0.216150221864
-10.4069355054,5.9506229238,-0.0593068760375,2.05042021854,12.118036724,-3.69212576652,0.806,0.738,0.657704184059,0.105352545166
-6.73213542927,6.01936901989,-0.112900833611,1.98176301868,8.22051774683,-3.75010494019,0.807,0.394,0.418173456105,0.145227223161
0.0389227525639,6.0137894575,-0.0100590042116,2.02139304655,1.31689730227,-3.77891345401,0.8,0.33,0.375887886891,0.208498007085
5.36348617904,5.96525028369,-0.0596089421535,1.93565728874,-3.76475980932,-3.77321825556,0.796,-0.301,0.491216392081,0.320179920964
-0.137860731426,6.01252056971,-0.000407492801573,1.81143518392,1.85154134306,-3.76737935867,0.799,-0.062,0.501554667508,3.31293680315
-3.26860952956,6.00046103533,-0.0263476170885,2.09276776511,4.985029899,-3.69177052816,0.799,-0.261,0.583951162635,0.58492915255
-8.82156036522,6.00522253316,-0.0288228163097,1.83430274985,10.6293297491,-3.6859560753,0.805,0.294,0.505536453521,0.125234468471
0.139359728623,6.01809290219,-0.0388990379875,1.9839454667,1.50574497229,-3.74899628494,0.806,-0.215,0.404700225254,0.173963404015
-16.9549233341,6.00212053623,-0.0733292992319,2.08136494432,18.6379837203,-3.69593992819,0.801,-0.502,0.466272193327,0.103366167582
6.30280130011,6.06716469041,-0.0427979190602,1.89062379539,-4.51146510759,-3.70541504815,0.802,-0.342,0.456000234215,0.276665228243
-2.74534672037,6.0201181667,-0.0658585467759,2.09684227901,4.58868071944,-3.70064203064,0.799,-0.564,0.37768274952,0.092661831019
0.160567792475,6.04137259163,-0.0287745866327,1.97952601604,1.68837980534,-3.90276710215,0.804,-0.62,0.621460595768,0.0901035209301
-0.534342667517,5.95090687518,-0.0885513572372,2.03664505233,2.36723122901,-3.82740003777,0.803,-0.714,0.586138288984,0.0591737217617
2.22598517191,6.02741521726,-0.00513702720766,2.00669333048,-0.401751516448,-3.77058466608,0.804,-0.22,0.521542550876,0.465580735919
13.447812011,6.03805223667,0.0016185764476,1.93155834551,-11.7508956003,-3.78739116532,0.8,-0.512,0.768993707741,0.190110479493
7.80205278891,5.96608275814,-0.0630379796224,1.96151260613,-5.96902306133,-3.74008493685,0.803,-0.534,0.640788222578,0.0932763434315
-8.95952945917,5.97173691348,-0.096921767097,1.9098922375,10.9297502856,-3.68000580628,0.806,-0.054,0.443982258227,0.165268180136
-19.7830591112,5.99927011705,-0.145156105054,1.94983305281,21.6844803824,-3.69171165045,0.796,-0.051,0.471490760204,0.200107245693
2.87582747046,5.99585365008,-0.00133385963246,2.02826261589,-0.624133982043,-3.71001101522,0.799,-0.62,0.574887344212,0.167581306571
3.40165057254,5.99756760487,-0.118148896853,1.91987664516,-1.28337883322,-3.81203415738,0.8,0.662,0.386499658486,0.116307187167
-2.01207881601,5.98121241855,-0.102809994954,1.92196030642,4.04518718276,-3.87978550878,0.793,-0.521,0.440271176416,0.927763620744
2.54673887544,6.00411382886,-0.0627886391007,2.02140739771,-0.447153816934,-3.81262945476,0.8,0.457,0.50321035831,0.377860539981
0.102674303113,5.98826578859,-0.0125020341584,1.9981271396,1.85360720849,-3.76370327764,0.804,-0.339,0.415520591056,0.950420322818
2.59868631454,6.00169384787,-0.0693371746839,2.00005744606,-0.663031877399,-3.70652358906,0.801,0.694,0.422733815595,0.640244524283
-5.91388975713,6.00805496783,-0.0752212207812,2.04711500599,7.97095700208,-3.71066653722,0.811,0.065,0.481064642156,0.429618578466
8.69272313978,5.98940681993,-0.0910146091929,2.01447534441,-6.83561288637,-3.64073748626,0.796,0.225,0.496161686795,0.637216596128
10.9964182941,6.0214745342,-0.0468068103206,1.93786071289,-8.6906106853,-3.79893839514,0.806,-0.224,0.369531037157,0.548202757284
-4.58682416514,6.02430808107,0.00346967419028,2.00788484516,6.67106837905,-3.73473102371,0.798,-0.054,0.429312603398,0.195209108944
5.84637286068,6.00575336483,-0.00216617857785,1.86009937365,-3.71533093688,-3.76193523434,0.796,0.236,0.617053640705,0.184418529168
-0.712029334204,6.05222424871,0.00241398293031,1.94199701336,2.78688641425,-3.78791494548,0.798,-0.424,0.516897216678,0.570709096083
12.3320952242,6.01248674752,-0.0319319251075,2.2177097886,-10.5131566185,-3.80636340968,0.8,-0.013,0.518285562465,0.505145570475
2.72350052611,6.02949871072,-0.024643308431,2.05321497222,-0.913736493898,-3.76596242964,0.804,-0.034,0.378814646621,0.132080693405
-1.89653267125,5.9865137429,-0.0472824743277,1.89761605605,3.60669774513,-3.66360530835,0.799,-0.291,0.438058715567,0.172778327349
-1.04315016884,5.97513911791,-0.0732074748294,1.76668253358,3.00334570644,-3.8165503109,0.798,-0.751,0.506836437585,0.676914136641
4.74744095414,6.01217741246,-0.0974617047725,1.89847970913,-2.87938649228,-3.84953116848,0.799,0.035,0.525033411723,0.169094153195
6.17100356975,6.05034291089,-0.0627056626112,2.12797704571,-4.24263301195,-3.85238485982,0.803,-0.352,0.457701514838,0.152936081602
-3.68936411452,5.99173354469,-0.00449872639761,1.96459229582,5.53285804445,-3.8386637094,0.796,-0.924,0.525229498048,0.214499055695
2.55839559396,5.99447061674,-0.0266712723783,1.90420279256,-0.65248316873,-3.84863191821,0.804,0.007,0.49309008085,0.315943414256
10.8988001086,6.02774864114,-0.0592889032474,2.04313085798,-9.10983440492,-3.88054283083,0.799,-0.259,0.594057206749,0.0719816639863
6.35924716287,6.00687730349,-0.0162920773403,2.02777758134,-4.32971956878,-3.86526850454,0.796,-0.86,0.414265220157,0.126571034077
1.02546098557,6.02306666307,-0.0553438522344,1.89871985523,1.11847511089,-3.8439450799,0.802,-0.973,0.489779639887,0.272589135358
9.68051675016,6.00849561135,-0.041284715781,2.0867564155,-7.74569571746,-3.90816100612,0.798,-0.406,0.517782111964,0.0458423833848
5.28037042984,6.0488736034,0.0340778866074,2.05080156302,-3.28325826368,-3.98034174401,0.8,-0.811,0.457375465832,0.144085918457
9.41797870963,6.00539725995,-0.00149364723253,1.99951099352,-7.52725405945,-3.94555497473,0.802,-0.234,0.492544580745,0.0995053420925
4.25748619925,5.99131352244,-0.102637242283,2.10885852764,-2.45484634063,-3.93572974738,0.805,-0.262,0.468472642777,1.40340332386
-5.18500135818,5.99015168626,-0.0769520888563,2.13596095794,6.91228740251,-3.95925912863,0.796,-0.017,0.486583604372,0.601289931444
10.1857731456,5.97135275492,-0.0342212771684,1.95239621676,-8.13073064837,-4.01114584925,0.795,-0.236,0.528854090561,0.131775120043
-5.08547484548,6.00375359983,-0.0473333481198,1.80796116661,7.15227706684,-4.01067847501,0.798,-0.074,0.497328073697,0.433460412705
-3.19392627741,6.01703366762,-0.0781546834998,2.02197933061,5.13250528365,-3.97510489479,0.806,0.14,0.45188758361,0.376841618628
1.25955987185,6.03611396309,-0.0472631212135,2.00897067965,0.455908558806,-3.93146968157,0.802,-0.345,0.520239356041,0.22968750086
2.8381455835,5.98633945712,-0.00518313213751,2.03838288208,-1.19453226919,-3.95777498438,0.793,0.329,0.493902307947,1.38912392404
-21.2681696941,5.98342577835,-0.0358967243327,2.02330123782,23.0930644481,-4.06067761592,0.797,-0.398,0.446906064029,0.379368174242
1.08372668028,6.00543528255,-0.0948092587759,1.9904643619,0.536699802991,-3.97251043417,0.8,-0.52,0.472311700194,0.263257016933
6.97125268561,6.0300088328,0.00133386140632,1.86877573603,-5.43896920938,-3.9171620037,0.801,0.456,0.444516613245,0.855349484937
20.1054270639,5.99250870955,-0.118126946107,1.93989749048,-18.7227829523,-3.88373763917,0.797,-0.162,0.504786124553,0.548146973964
-15.280984728,6.02043401865,0.0196665461584,1.85629578646,16.6470537171,-4.01626428783,0.796,0.294,0.45465135467,0.365227750673
6.17009715292,6.00672200514,-0.0458061429152,1.95319745646,-4.87621996655,-3.97855802669,0.799,0.242,0.429649581185,0.249600260662
6.77349529249,6.01890721532,-0.0222344334614,1.95129233983,-5.28903633199,-3.98272332331,0.805,0.001,0.720304824109,0.328203198989
0.277735301215,5.9670241557,0.0398713663663,1.89893341989,1.09831847069,-3.91994554895,0.798,-0.025,0.57226989302,0.672723763056
3.06543274617,6.01556594872,0.0302347878759,1.81171218185,-1.66694088485,-4.0465472508,0.801,-0.19,0.35920342704,0.770289924158
9.81774653264,6.00160024095,-0.0671473759185,1.97438705414,-8.44145685967,-4.07905651225,0.795,0.624,0.52882257377,1.11922595449
-3.35713787389,6.03640505598,-0.00830623627356,1.89762728875,5.09506995897,-4.16894645883,0.795,-0.251,0.479084135016,0.685955399296
-0.194198789496,5.97578789599,-0.0183500012068,1.84581632046,1.88443268269,-4.17364986995,0.794,0.153,0.393185500156,2.20967150767
-5.12791413137,6.03055900587,-0.0679675115806,2.01252903631,6.87245505599,-4.11486060508,0.802,0.361,0.459549171354,0.397032842774
11.5804181296,5.99333352456,-0.052709117746,2.02267799936,-10.116140483,-4.05579023459,0.809,-0.347,0.417385505201,0.118810376826
7.36423683233,5.99887236564,-0.0235586898925,2.0454668013,-5.99035199831,-3.9974344227,0.802,-0.065,0.619226129711,0.3120336729
5.57229567329,6.0079126747,0.0302542161611,2.12377246156,-4.01122488735,-4.02238692985,0.798,0.338,0.37896300786,0.0912839743237
0.445966013619,6.00844524225,-0.0438378610119,1.97714798878,1.29357196042,-3.9779161096,0.802,0.035,0.429915826322,0.337925273626
-6.5559581342,6.02479597039,-0.0514514268332,1.98070986116,8.25891589315,-4.00488140504,0.803,-0.17,0.52439805598,0.101416613888
-2.38441024387,5.9740581062,-0.0645837425053,1.87807480781,3.97670798096,-3.98964741335,0.804,0.097,0.549424265779,0.250715117158
-0.466684314864,5.9517850693,-0.0198473054672,1.99796814212,2.21615723931,-3.92306388091,0.796,-0.388,0.427842745156,0.339488757091
-11.9211716522,5.99793381554,-0.0910851780755,2.03692614705,13.9398704636,-3.98665524013,0.797,-0.092,0.467053625642,0.0828796080396
7.57783153938,6.02399364047,-0.0804037752627,2.03263932193,-5.63611059378,-3.97564487561,0.796,0.178,0.454133528462,0.0749548889124
6.78083568526,6.07340146156,0.0162703865601,2.08145173384,-4.78659521425,-3.95134709089,0.793,-0.218,0.448429044702,1.45020341216
4.19632263508,6.02448187636,-0.0591300789626,1.96472124351,-2.09911022015,-3.87131574206,0.798,0.538,0.448864613207,0.411728343515
-6.69789762721,5.97611216532,0.0513191589361,1.99425002764,8.87372031688,-3.81819839368,0.798,0.428,0.500282628425,0.391506721619
-4.71647147921,5.98503420833,0.0210779563717,1.80095873964,6.97810345916,-3.81087534661,0.797,0.126,0.415853423519,0.539623648241
1.18451202739,5.99317941868,-0.0907721766393,2.07256922916,1.12741177135,-3.83259372359,0.801,-0.172,0.434979977896,0.254614947948
-6.428800556,5.99164346748,-0.0224349794595,1.98050886389,8.75316796286,-3.74070989829,0.8,-0.2,0.551760561885,0.257208395976
2.54071957284,5.99487937688,0.0297705920109,1.94028358177,-0.157163846129,-3.88311747563,0.796,0.293,0.416497594721,0.483353888208
-4.63777926178,6.01412859633,-0.0328457423071,1.97322582236,7.12971129917,-3.84293343902,0.796,0.524,0.482383750403,0.350903831987
-8.49990487528,6.02611277027,-0.0826428412145,1.90939573961,11.0082200269,-3.92603204526,0.792,0.638,0.619495930932,0.309185777187
3.32935660449,5.99895006795,-0.0339772726126,1.97256804011,-0.656543184081,-3.95241038568,0.795,0.293,0.480647893465,0.267118171811
8.16760407653,6.01754707925,-0.0298620821424,1.99695852656,-5.49599802607,-3.9659141493,0.801,0.913,0.496586822455,0.729626563971
-5.93070918824,6.05108792122,-0.102379486349,1.99080239965,8.66138498331,-4.03485609215,0.803,0.124,0.436734120538,0.414158160334
-0.283977474173,6.00834099723,-0.0111156580991,2.12292386284,3.13227953581,-4.01019473432,0.807,0.747,0.45719080352,23.3097305865
-5.25226280092,5.98106284052,-0.112657925371,1.92344429173,7.93108648666,-4.01048151581,0.796,0.505,0.463743713204,0.724586367064
-0.767278671028,6.03268921605,0.0348123711995,1.86475323076,3.67537313318,-4.13258766721,0.799,-0.222,0.429283035519,0.625709683176
-2.06930275198,6.05542099498,-0.0220098084951,1.98042509448,4.79989102129,-4.02040876367,0.802,0.648,0.410933939386,2.83183073868
2.69386254139,5.97849855622,-0.0128717707983,1.89307304555,-0.0692864025447,-3.95318134825,0.794,0.716,0.591295504451,7.23628425607
