beta0,beta1,beta2,beta3,gamma0,gamma1,rho,lambda,sigma_e,sigma_u
15.9349671537,5.99961507833,0.0219004008986,1.88549435567,-13.1792961956,-3.22759220087,0.798,0.882,0.440740582344,1.11566423767
-1.89449995872,6.00129562398,-0.0446473631025,1.98371359657,4.62536191818,-3.20006205646,0.799,0.181,0.522076046785,1.90089227161
2.31804784151,5.98025695632,0.00926564518748,1.986169744,0.181319185262,-3.13640283051,0.801,-0.313,0.502239182123,4.29097944212
-5.74954614314,5.96829806881,-0.106839040727,1.89468597207,8.06763364449,-3.05201703464,0.793,0.364,0.705736508577,1.93658973179
16.7661531457,6.04135852135,-0.101027513876,2.03544223972,-14.3300208762,-2.99362461095,0.802,0.174,0.530389653506,18.177104702
1.00459717136,5.95521874228,-0.0308933531497,2.02109328187,1.37441667951,-2.97034522995,0.804,0.656,0.455959358302,3.21357622094
-1.64675789328,5.98153786195,-0.0290614312023,1.95515034643,3.86209857021,-2.95717771748,0.8,0.486,0.359858498724,6.20730972269
4.42473583541,5.99953812618,-0.0250330523225,1.96183561826,-2.15101943485,-2.98597355923,0.795,0.389,0.436267542708,4.25112064883
9.30663272838,6.02457335727,-0.0680542108155,1.97999369036,-7.01045069834,-3.04879730622,0.801,-0.847,0.494797548163,7.54903338108
-4.67893242993,5.98936703358,-0.0712484828854,2.07136442493,6.85466864623,-2.88586896811,0.795,0.242,0.514422028983,0.928555586398
7.00688271295,6.02550199222,0.0288979026773,1.90431608611,-4.70173763217,-2.98552512182,0.797,0.262,0.680447093206,44.7619839132
-0.687952563978,6.01465233369,-0.0217560419879,2.17859471239,3.00375861285,-2.96358430903,0.799,0.266,0.630788274261,19.1515119772
5.22461878931,6.01031813255,0.017284449672,2.11120964474,-2.81594983484,-2.87202446746,0.799,0.066,0.460740198669,4.27725025621
